Utente1,Utente2,ScoreML
17.2,20.2,0.291149710504549
17.2,20.3,0.235321821036107
17.2,21.1,0.294961081523966
17.2,21.2,0.333169452638479
17.2,21.3,0.30986391682867
17.2,22.2,0.252766166707647
17.2,24.1,0.283974671212859
17.2,24.2,0.268372298191442
17.2,24.3,0.262283676841464
17.2,4.1,0.261793035317362
17.2,4.2,0.299361958958441
17.2,8.1,0.260756676557863
17.3,19.1,0.304860326174713
17.3,19.2,0.301126259632484
17.3,19.3,0.266907123534716
17.3,20.1,0.284357419449112
17.3,20.2,0.30111986727499
17.3,20.3,0.24910007199424
17.3,21.1,0.319325222064641
17.3,21.2,0.308028976758225
17.3,21.3,0.30934126114849
17.3,22.2,0.272885327689168
17.3,24.1,0.269009345794393
17.3,24.2,0.230609639323332
17.3,24.3,0.268722815342032
17.3,4.1,0.311935110081112
17.3,4.2,0.302707853569443
17.3,8.1,0.219224859142906
19.1,19.2,0.575071813914384
19.1,19.3,0.465181058495822
19.1,20.1,0.318956043956044
19.1,20.2,0.359221325374754
19.1,20.3,0.290407079646018
19.1,21.1,0.290545300831337
19.1,21.2,0.295069795069795
19.1,21.3,0.306051472293067
19.1,22.2,0.327368729832796
19.1,24.1,0.32227149191818
19.1,24.2,0.333634992458522
19.1,24.3,0.342233922527266
19.1,4.1,0.356889178806987
19.1,4.2,0.358215748748293
19.1,8.1,0.315036566744354
19.2,19.3,0.573179668243288
19.2,20.1,0.352652005174644
19.2,20.2,0.397856322572413
19.2,20.3,0.347436994143581
19.2,21.1,0.396336386344713
19.2,21.2,0.375159145565144
19.2,21.3,0.352319261410171
19.2,22.2,0.338398182334564
19.2,24.1,0.372191490814724
19.2,24.2,0.37822431238421
19.2,24.3,0.33931484502447
19.2,4.1,0.421364168215294
19.2,4.2,0.415530357399167
19.2,8.1,0.32233985832889
19.3,20.1,0.319438062102015
19.3,20.2,0.340713328654374
19.3,20.3,0.311696913498477
19.3,21.1,0.318395573997234
19.3,21.2,0.321302390024247
19.3,21.3,0.32807148175726
19.3,22.2,0.34748643761302
19.3,24.1,0.334083930399181
19.3,24.2,0.397814362759012
19.3,24.3,0.335281278603112
19.3,4.1,0.356319487074552
19.3,4.2,0.390146089945574
19.3,8.1,0.293010137967833
20.1,20.2,0.597649075547937
20.1,20.3,0.666295609152752
20.1,21.1,0.296910224108208
20.1,21.2,0.340380827314511
20.1,21.3,0.295258915152343
20.1,22.2,0.46758536419795
20.1,24.1,0.291977550346649
20.1,24.2,0.315974171813588
20.1,24.3,0.274750258353427
20.1,4.1,0.327428878153516
20.1,4.2,0.340669988925803
20.1,8.1,0.235826340751551
20.2,20.3,0.599529295181469
20.2,21.1,0.292408498246079
20.2,21.2,0.32022435270332
20.2,21.3,0.291118193155051
20.2,22.2,0.402024102803116
20.2,24.1,0.328288100208768
20.2,24.2,0.310591471801926
20.2,24.3,0.298486837559594
20.2,4.1,0.370969864455849
20.2,4.2,0.396748411776761
20.2,8.1,0.217037360081407
20.3,21.1,0.239140588510042
20.3,21.2,0.28434462831626
20.3,21.3,0.258633975481611
20.3,22.2,0.406171753400555
20.3,24.1,0.271282933933536
20.3,24.2,0.282425603593487
20.3,24.3,0.242852245457662
20.3,4.1,0.270582700450299
20.3,4.2,0.312525951557093
20.3,8.1,0.217195903632211
21.1,21.2,0.491264415440923
21.1,21.3,0.536700529403348
21.1,22.2,0.350676010476393
21.1,24.1,0.359421493322261
21.1,24.2,0.316793610885159
21.1,24.3,0.289193302891933
21.1,4.1,0.330774107205748
21.1,4.2,0.329667127977274
21.1,8.1,0.204150914281305
21.2,21.3,0.548747535236982
21.2,22.2,0.425438916004954
21.2,24.1,0.372338182584862
21.2,24.2,0.360640938839991
21.2,24.3,0.3258312763177
21.2,4.1,0.327277970011534
21.2,4.2,0.351389825428935
21.2,8.1,0.24572514249525
21.3,22.2,0.365380292244286
21.3,24.1,0.364938957526135
21.3,24.2,0.347456960930744
21.3,24.3,0.325374280230326
21.3,4.1,0.320760320760321
21.3,4.2,0.312291844163891
21.3,8.1,0.258874030047879
22.2,24.1,0.344346340074053
22.2,24.2,0.350939057110004
22.2,24.3,0.25972675972676
22.2,4.1,0.377245944569724
22.2,4.2,0.400540054005401
22.2,8.1,0.224359993639688
24.1,24.2,0.44036294453388
24.1,24.3,0.46503547126104
24.1,4.1,0.334593168366255
24.1,4.2,0.362088115512773
24.1,8.1,0.307740422204848
24.2,24.3,0.469966797464534
24.2,4.1,0.367516918271733
24.2,4.2,0.365691283480415
24.2,8.1,0.360486122516012
24.3,4.1,0.339053872556335
24.3,4.2,0.307069781646053
24.3,8.1,0.295784942743442
4.1,4.2,0.509926388579076
4.1,8.1,0.239658308945662
4.2,8.1,0.255987898142701
