Utente1,Utente2,ScoreML
20.1,24.2,0.34167468719923
20.1,24.3,0.284152334152334
20.1,4.1,0.361468428781204
20.1,4.2,0.371539489594603
20.1,8.1,0.271304347826087
20.2,20.3,0.66955153422502
20.2,21.1,0.33501490483834
20.2,21.2,0.346998535871157
20.2,21.3,0.286773794808405
20.2,22.2,0.413016270337922
20.2,24.1,0.343930281085062
20.2,24.2,0.337673297166968
20.2,24.3,0.319291019159958
20.2,4.1,0.387898051680499
20.2,4.2,0.388343282624045
20.2,8.1,0.239755431247561
20.3,21.1,0.3747199622686
20.3,21.2,0.365870653068981
20.3,21.3,0.309768721745397
20.3,22.2,0.434900542495479
20.3,24.1,0.321419453663518
20.3,24.2,0.340244753027709
20.3,24.3,0.303812090874086
20.3,4.1,0.351896097531091
20.3,4.2,0.356298028733712
20.3,8.1,0.253304558942541
21.1,21.2,0.570463201867551
21.1,21.3,0.53539656684626
21.1,22.2,0.325587237784198
21.1,24.1,0.355268924926429
21.1,24.2,0.355107627224089
21.1,24.3,0.333375346609529
21.1,4.1,0.347894197746581
21.1,4.2,0.319501802687643
21.1,8.1,0.246979152834949
21.2,21.3,0.552721206644888
21.2,22.2,0.43837330552659
21.2,24.1,0.381626422425756
21.2,24.2,0.403141361256544
21.2,24.3,0.375491297024144
21.2,4.1,0.387948768995952
21.2,4.2,0.395825623565983
21.2,8.1,0.258217704236848
21.3,22.2,0.346655206990403
21.3,24.1,0.361162558769055
21.3,24.2,0.360607130250618
21.3,24.3,0.310929783122182
21.3,4.1,0.343892016550227
21.3,4.2,0.326416660378782
21.3,8.1,0.251119034974585
22.2,24.1,0.329940036257147
22.2,24.2,0.325954355424577
22.2,24.3,0.3123370981755
22.2,4.1,0.379580625711797
22.2,4.2,0.396694214876033
22.2,8.1,0.226442982780282
24.1,24.2,0.514474317541085
24.1,24.3,0.480885030107828
24.1,4.1,0.356078326538796
24.1,4.2,0.335766423357664
24.1,8.1,0.307240704500978
24.2,24.3,0.524204039712427
24.2,4.1,0.390581903800875
24.2,4.2,0.372632682086983
24.2,8.1,0.317259629520729
24.3,4.1,0.353346390220841
24.3,4.2,0.309836187087688
24.3,8.1,0.300939963614312
4.1,4.2,0.627412172191984
4.1,8.1,0.245977833392921
4.2,8.1,0.235927085842769
